,accuracy,train_seed,n_gen,n_ep,n_steps,reward
52,0.6,2,52,1060,636000,50.998651483650676
53,0.6,2,53,1080,648000,-3.468115661883181
54,0.6,2,54,1100,660000,48.291947814535646
55,0.6,2,55,1120,672000,37.71738819408705
56,0.6,2,56,1140,684000,12.173152146996149
57,0.6,2,57,1160,696000,51.41591968311352
58,0.6,2,58,1180,708000,41.44885899262781
59,0.6,2,59,1200,720000,53.77246959655645
60,0.6,2,60,1220,732000,12.086050581576066
61,0.6,2,61,1240,744000,1.5846782559027397
62,0.6,2,62,1260,756000,52.51861662264624
63,0.6,2,63,1280,768000,42.3626958111332
64,0.6,2,64,1300,780000,53.04147758292477
65,0.6,2,65,1320,792000,49.59012134332998
66,0.6,2,66,1340,804000,51.58687142661362
67,0.6,2,67,1360,816000,38.08427986723246
68,0.6,2,68,1380,828000,35.22977839515926
69,0.6,2,69,1400,840000,31.53785374568244
70,0.6,2,70,1420,852000,49.05279513224874
71,0.6,2,71,1440,864000,47.26213879602013
72,0.6,2,72,1460,876000,53.72223085761135
73,0.6,2,73,1480,888000,54.030930961764355
74,0.6,2,74,1500,900000,53.59119048635689
75,0.6,2,75,1520,912000,45.866106948415656
76,0.6,2,76,1540,924000,54.0732882172088
77,0.6,2,77,1560,936000,52.21422145524576
78,0.6,2,78,1580,948000,56.089270750490456
79,0.6,2,79,1600,960000,42.59988093960764
80,0.6,2,80,1620,972000,55.72031997055102
81,0.6,2,81,1640,984000,63.35541290682626
82,0.6,2,82,1660,996000,12.709451573872588
83,0.6,3,0,20,12000,17.17159208241528
84,0.6,3,1,40,24000,24.489269532360524
85,0.6,3,2,60,36000,22.360756552939325
86,0.6,3,3,80,48000,-21.9330632737422
87,0.6,3,4,100,60000,35.31640442313272
88,0.6,3,5,120,72000,-45.093219579173834
89,0.6,3,6,140,84000,-26.32461152169271
90,0.6,3,7,160,96000,-22.265593067568492
91,0.6,3,8,180,108000,33.35431993661719
92,0.6,3,9,200,120000,27.7032954766645
93,0.6,3,10,220,132000,31.349921641597156
94,0.6,3,11,240,144000,-13.944822978955244
95,0.6,3,12,260,156000,28.124620631078393
96,0.6,3,13,280,168000,-5.961941476230734
97,0.6,3,14,300,180000,11.031631860509396
98,0.6,3,15,320,192000,-1.2669737015677618
99,0.6,3,16,340,204000,27.7032954766645
100,0.6,3,17,360,216000,23.78785843844167
101,0.6,3,18,380,228000,34.24952817036501
102,0.6,3,19,400,240000,31.827269268454472
103,0.6,3,20,420,252000,7.779674295377896
104,0.6,3,21,440,264000,15.351875512219824
105,0.6,3,22,460,276000,13.027234122932251
106,0.6,3,23,480,288000,30.081368175527285
107,0.6,3,24,500,300000,26.857194973718002
108,0.6,3,25,520,312000,29.758239378199136
109,0.6,3,26,540,324000,38.57983816747397
110,0.6,3,27,560,336000,-6.323711162695497
111,0.6,3,28,580,348000,11.542411677838274
112,0.6,3,29,600,360000,16.138645256022574
113,0.6,3,30,620,372000,26.664582555728668
114,0.6,3,31,640,384000,22.342897856868266
115,0.6,3,32,660,396000,31.99594823600713
116,0.6,3,33,680,408000,18.218893813521465
117,0.6,3,34,700,420000,10.174377997874878
118,0.6,3,35,720,432000,22.704682387974508
119,0.6,3,36,740,444000,36.214429888749635
120,0.6,3,37,760,456000,36.266164446545574
121,0.6,3,38,780,468000,33.55699363068702
122,0.6,3,39,800,480000,38.66787152496512
123,0.6,3,40,820,492000,-19.79913933783007
124,0.6,3,41,840,504000,13.445398949128034
125,0.6,3,42,860,516000,38.00799042363475
126,0.6,3,43,880,528000,-14.919986065877946
127,0.6,3,44,900,540000,46.52072149334645
128,0.6,3,45,920,552000,33.43025522620075
129,0.6,3,46,940,564000,-28.16367987782231
130,0.6,3,47,960,576000,34.923609478985256
131,0.6,3,48,980,588000,43.15187915946437
132,0.6,3,49,1000,600000,38.50504936466153
133,0.6,3,50,1020,612000,-13.169341963737498
134,0.6,3,51,1040,624000,38.96682054805176
135,0.6,3,52,1060,636000,40.15992931058686
136,0.6,3,53,1080,648000,35.88099296845629
137,0.6,3,54,1100,660000,38.28267908333369
138,0.6,3,55,1120,672000,52.808624051362116
139,0.6,3,56,1140,684000,0.18948677142497009
140,0.6,3,57,1160,696000,34.18221025191603
141,0.6,3,58,1180,708000,28.0812066537642
142,0.6,3,59,1200,720000,32.97351648687503
143,0.6,3,60,1220,732000,38.07585516506527
144,0.6,3,61,1240,744000,37.93709759439371
145,0.6,3,62,1260,756000,32.86237407395645
146,0.6,3,63,1280,768000,42.04870205449115
147,0.6,3,64,1300,780000,42.10651794591843
148,0.6,3,65,1320,792000,40.29826771269503
149,0.6,3,66,1340,804000,35.256963025860294
150,0.6,3,67,1360,816000,59.41604432114739
151,0.6,3,68,1380,828000,15.74490998451511
152,0.6,3,69,1400,840000,-5.965618776535839
153,0.6,3,70,1420,852000,36.462504861359676
154,0.6,3,71,1440,864000,50.3663826278174
155,0.6,3,72,1460,876000,70.45783203746217
156,0.6,3,73,1480,888000,1.4623550091897237
157,0.6,3,74,1500,900000,22.54251883581979
158,0.6,3,75,1520,912000,-4.528763896841964
159,0.6,3,76,1540,924000,59.790917681430244
160,0.6,3,77,1560,936000,35.189418534201586
161,0.6,3,78,1580,948000,38.4891954709547
162,0.6,3,79,1600,960000,61.62548094188763
163,0.6,3,80,1620,972000,28.46626407084728
164,0.6,3,81,1640,984000,36.9120559291457
165,0.6,3,82,1660,996000,-2.0879646954574325
166,0.6,4,0,20,12000,-36.741537885630166
167,0.6,4,1,40,24000,-22.066181330105625
168,0.6,4,2,60,36000,-27.87385177214017
169,0.6,4,3,80,48000,1.5398032563937765
170,0.6,4,4,100,60000,13.805492017894732
171,0.6,4,5,120,72000,13.577764689608873
172,0.6,4,6,140,84000,-15.513285148294605
173,0.6,4,7,160,96000,12.769728262007598
174,0.6,4,8,180,108000,-21.29260911583928
175,0.6,4,9,200,120000,2.8024052369224774
176,0.6,4,10,220,132000,20.18213512502138
177,0.6,4,11,240,144000,20.22041383288291
178,0.6,4,12,260,156000,12.358319526302429
179,0.6,4,13,280,168000,-21.311158221861092
180,0.6,4,14,300,180000,22.389427131312853
181,0.6,4,15,320,192000,-22.048370493139764
182,0.6,4,16,340,204000,16.776371623818516
183,0.6,4,17,360,216000,33.37431606657655
184,0.6,4,18,380,228000,23.52357554623622
185,0.6,4,19,400,240000,16.686791435408253
186,0.6,4,20,420,252000,36.8647031392887
187,0.6,4,21,440,264000,30.826304548459312
188,0.6,4,22,460,276000,27.554104807669074
189,0.6,4,23,480,288000,30.823470426688026
190,0.6,4,24,500,300000,8.955782655146198
191,0.6,4,25,520,312000,24.5678636362589
192,0.6,4,26,540,324000,29.478217490694494
193,0.6,4,27,560,336000,-13.569067800187758
194,0.6,4,28,580,348000,33.361518344283986
195,0.6,4,29,600,360000,7.4819009836836745
196,0.6,4,30,620,372000,21.903456792278483
197,0.6,4,31,640,384000,29.168532892452212
198,0.6,4,32,660,396000,89.71115201530945
199,0.6,4,33,680,408000,-105.15247813728624
200,0.6,4,34,700,420000,-2.33661024630571
201,0.6,4,35,720,432000,79.0678570546075
202,0.6,4,36,740,444000,-20.01446509824597
203,0.6,4,37,760,456000,20.07317242056879
204,0.6,4,38,780,468000,-19.944706704421673
205,0.6,4,39,800,480000,27.43554332996984
206,0.6,4,40,820,492000,12.500950958648474
207,0.6,4,41,840,504000,117.96355268980194
208,0.6,4,42,860,516000,3.0906026999320795
209,0.6,4,43,880,528000,19.21228867945053
210,0.6,4,44,900,540000,141.47398540540053
211,0.6,4,45,920,552000,151.8971821994854
212,0.6,4,46,940,564000,119.11164884311185
213,0.6,4,47,960,576000,37.11875546144008
214,0.6,4,48,980,588000,32.84614593784688
215,0.6,4,49,1000,600000,83.02586448520056
216,0.6,4,50,1020,612000,2.98121061180515
217,0.6,4,51,1040,624000,211.1296406518157
218,0.6,4,52,1060,636000,116.67406719350898
219,0.6,4,53,1080,648000,80.20846811279912
220,0.6,4,54,1100,660000,15.678933677652958
221,0.6,4,55,1120,672000,-3.1360130942646576
222,0.6,4,56,1140,684000,-15.469159605665496
223,0.6,4,57,1160,696000,-2.957865197803458
224,0.6,4,58,1180,708000,-63.585749133435776
225,0.6,4,59,1200,720000,251.72594401822818
226,0.6,4,60,1220,732000,-13.266239990979292
227,0.6,4,61,1240,744000,26.89346305279265
228,0.6,4,62,1260,756000,280.1350281630963
229,0.6,4,63,1280,768000,217.92077389813062
230,0.6,4,64,1300,780000,243.78492804816582
231,0.6,4,65,1320,792000,149.63809270184888
232,0.6,4,66,1340,804000,133.06374328632026
233,0.6,4,67,1360,816000,253.92526508752758
234,0.6,4,68,1380,828000,64.85673654159284
235,0.6,4,69,1400,840000,12.542076744309762
236,0.6,4,70,1420,852000,-11.200988328661253
237,0.6,4,71,1440,864000,206.52822766362252
238,0.6,4,72,1460,876000,18.429271242523946
239,0.6,4,73,1480,888000,250.90026689410746
240,0.6,4,74,1500,900000,155.52722431379252
241,0.6,4,75,1520,912000,200.663721956564
242,0.6,4,76,1540,924000,267.1110768264964
243,0.6,4,77,1560,936000,110.28924326800625
244,0.6,4,78,1580,948000,266.6824920884725
245,0.6,4,79,1600,960000,159.20081247937975
246,0.6,4,80,1620,972000,212.0530720227533
247,0.6,4,81,1640,984000,152.4440553423266
248,0.6,4,82,1660,996000,257.2510851803598
249,0.6,5,0,20,12000,34.20045233813239
250,0.6,5,1,40,24000,-22.048370493139764
251,0.6,5,2,60,36000,-47.91261350508658
252,0.6,5,3,80,48000,-24.93964075539066
253,0.6,5,4,100,60000,-17.4070365894616
254,0.6,5,5,120,72000,-26.08529429398349
255,0.6,5,6,140,84000,0.7382132377852124
256,0.6,5,7,160,96000,-18.076831842987062
257,0.6,5,8,180,108000,12.03572516717821
258,0.6,5,9,200,120000,4.246217974797721
259,0.6,5,10,220,132000,14.400289996109802
260,0.6,5,11,240,144000,60.40848078736856
261,0.6,5,12,260,156000,23.901304914048392
262,0.6,5,13,280,168000,14.812909198566995
263,0.6,5,14,300,180000,-41.00672477930068
264,0.6,5,15,320,192000,-37.41232848545054
265,0.6,5,16,340,204000,6.865371606670462
266,0.6,5,17,360,216000,12.361967527962612
267,0.6,5,18,380,228000,-15.928634985058002
268,0.6,5,19,400,240000,-17.80685340445075
269,0.6,5,20,420,252000,-19.599378954210955
270,0.6,5,21,440,264000,-13.3880142811384
271,0.6,5,22,460,276000,-1.1134928108083675
272,0.6,5,23,480,288000,44.988139990192124
273,0.6,5,24,500,300000,56.91581555780241
274,0.6,5,25,520,312000,100.62054180413323
275,0.6,5,26,540,324000,132.04368616067336
276,0.6,5,27,560,336000,17.44392300262357
277,0.6,5,28,580,348000,19.750660296913715
278,0.6,5,29,600,360000,151.939973434569
279,0.6,5,30,620,372000,142.1872439933635
280,0.6,5,31,640,384000,213.13598479864967
281,0.6,5,32,660,396000,166.37355036364136
282,0.6,5,33,680,408000,-5.424288954762941
283,0.6,5,34,700,420000,-14.750123439606327
284,0.6,5,35,720,432000,203.40169621890567
285,0.6,5,36,740,444000,180.84367247410864
286,0.6,5,37,760,456000,41.41662763560041
287,0.6,5,38,780,468000,56.42005633841529
288,0.6,5,39,800,480000,121.74819213161497
289,0.6,5,40,820,492000,178.81694831903127
290,0.6,5,41,840,504000,107.12074947403366
291,0.6,5,42,860,516000,-85.44506595771671
292,0.6,5,43,880,528000,219.10377432925753
293,0.6,5,44,900,540000,214.3277755962868
294,0.6,5,45,920,552000,189.08545553918808
295,0.6,5,46,940,564000,212.47829952702494
296,0.6,5,47,960,576000,260.78982837272946
297,0.6,5,48,980,588000,9.939393227412648
298,0.6,5,49,1000,600000,160.93634697645427
299,0.6,5,50,1020,612000,168.10254928672992
300,0.6,5,51,1040,624000,180.77018265299762
301,0.6,5,52,1060,636000,158.89372939462416
302,0.6,5,53,1080,648000,231.05288152465488
303,0.6,5,54,1100,660000,112.90403809382568
304,0.6,5,55,1120,672000,212.3110919711532
305,0.6,5,56,1140,684000,171.1573194339289
306,0.6,5,57,1160,696000,219.30738448730145
307,0.6,5,58,1180,708000,154.96628697491775
308,0.6,5,59,1200,720000,197.32136526007446
309,0.6,5,60,1220,732000,242.23009413412996
310,0.6,5,61,1240,744000,185.21014419529536
311,0.6,5,62,1260,756000,15.356717843725978
312,0.6,5,63,1280,768000,59.85880605848797
313,0.6,5,64,1300,780000,225.24601411114674
314,0.6,5,65,1320,792000,21.23606788063967
315,0.6,5,66,1340,804000,117.20832506545348
316,0.6,5,67,1360,816000,217.93186265338514
317,0.6,5,68,1380,828000,133.6103388688071
318,0.6,5,69,1400,840000,94.74409098012958
319,0.6,5,70,1420,852000,162.60415443760849
320,0.6,5,71,1440,864000,143.8599069974665
321,0.6,5,72,1460,876000,182.4987757984934
322,0.6,5,73,1480,888000,218.64680692500056
323,0.6,5,74,1500,900000,21.765128793586022
324,0.6,5,75,1520,912000,143.80735167998472
325,0.6,5,76,1540,924000,70.38307546327715
326,0.6,5,77,1560,936000,206.57932567334632
327,0.6,5,78,1580,948000,186.05835548879713
328,0.6,5,79,1600,960000,221.4980448281824
329,0.6,5,80,1620,972000,271.21129253472077
330,0.6,5,81,1640,984000,260.11285156884617
331,0.6,5,82,1660,996000,308.7341922048738
332,0.6,6,0,20,12000,-0.40344246061166444
333,0.6,6,1,40,24000,-21.430157164301843
334,0.6,6,2,60,36000,20.045035604092625
335,0.6,6,3,80,48000,7.143331543176037
336,0.6,6,4,100,60000,34.01524152379084
337,0.6,6,5,120,72000,27.345648266026565
338,0.6,6,6,140,84000,-9.640801343356626
339,0.6,6,7,160,96000,-1.6187969063753769
340,0.6,6,8,180,108000,9.614228948181701
341,0.6,6,9,200,120000,11.761944577427892
342,0.6,6,10,220,132000,20.191993288212863
343,0.6,6,11,240,144000,12.902594110771323
344,0.6,6,12,260,156000,11.074030904336563
345,0.6,6,13,280,168000,-14.234288817629828
346,0.6,6,14,300,180000,-3.980821107497424
347,0.6,6,15,320,192000,21.49907191232907
348,0.6,6,16,340,204000,-34.066872076161005
349,0.6,6,17,360,216000,22.661895395574213
350,0.6,6,18,380,228000,17.113573743374104
351,0.6,6,19,400,240000,38.36681919843779
352,0.6,6,20,420,252000,9.614228948181701
353,0.6,6,21,440,264000,9.156590380341026
354,0.6,6,22,460,276000,40.302247320666304
355,0.6,6,23,480,288000,21.300510457707723
356,0.6,6,24,500,300000,31.46894638191356
357,0.6,6,25,520,312000,37.46899166543376
358,0.6,6,26,540,324000,16.009349723254665
359,0.6,6,27,560,336000,26.30841274445092
360,0.6,6,28,580,348000,36.064696031265996
361,0.6,6,29,600,360000,26.407370815926168
362,0.6,6,30,620,372000,35.28358513807776
363,0.6,6,31,640,384000,21.133486349933662
364,0.6,6,32,660,396000,22.26059856851725
365,0.6,6,33,680,408000,15.314725843487022
366,0.6,6,34,700,420000,38.66048206803221
367,0.6,6,35,720,432000,27.080525042768016
368,0.6,6,36,740,444000,41.541881725867704
369,0.6,6,37,760,456000,15.541181689570365
370,0.6,6,38,780,468000,26.060629365301548
371,0.6,6,39,800,480000,29.95552648103042
372,0.6,6,40,820,492000,30.29598280599212
373,0.6,6,41,840,504000,19.506788269049522
374,0.6,6,42,860,516000,-2.1092684165395594
375,0.6,6,43,880,528000,40.73499224766635
376,0.6,6,44,900,540000,33.70052696287212
377,0.6,6,45,920,552000,37.49069054968462
378,0.6,6,46,940,564000,21.297294272272453
379,0.6,6,47,960,576000,33.830568577127664
380,0.6,6,48,980,588000,27.103004974774628
381,0.6,6,49,1000,600000,41.21069048913656
382,0.6,6,50,1020,612000,30.049008799491958
383,0.6,6,51,1040,624000,14.011930999548827
384,0.6,6,52,1060,636000,36.51629794632707
385,0.6,6,53,1080,648000,41.36831155533658
386,0.6,6,54,1100,660000,36.54562686674245
387,0.6,6,55,1120,672000,43.15714381849571
388,0.6,6,56,1140,684000,21.820889598297107
389,0.6,6,57,1160,696000,38.23419577618119
390,0.6,6,58,1180,708000,-18.813988437937997
391,0.6,6,59,1200,720000,43.06846219116241
392,0.6,6,60,1220,732000,7.293306302041875
393,0.6,6,61,1240,744000,39.21358168316892
394,0.6,6,62,1260,756000,39.063206882574335
395,0.6,6,63,1280,768000,25.847834042641345
396,0.6,6,64,1300,780000,32.911230985920426
397,0.6,6,65,1320,792000,39.326677218721805
398,0.6,6,66,1340,804000,31.687527007653564
399,0.6,6,67,1360,816000,2.7291891074467474
400,0.6,6,68,1380,828000,36.086863028454424
401,0.6,6,69,1400,840000,35.48069401517053
402,0.6,6,70,1420,852000,-4.7339275289578335
403,0.6,6,71,1440,864000,34.043922563894874
404,0.6,6,72,1460,876000,19.572599933833065
405,0.6,6,73,1480,888000,39.8302364544961
406,0.6,6,74,1500,900000,49.43733744721154
407,0.6,6,75,1520,912000,41.89891189383252
408,0.6,6,76,1540,924000,53.652270720523106
409,0.6,6,77,1560,936000,22.951284925633807
410,0.6,6,78,1580,948000,51.07242813192266
411,0.6,6,79,1600,960000,4.3451682815001424
412,0.6,6,80,1620,972000,7.572645779754541
413,0.6,6,81,1640,984000,46.04505205264002
414,0.6,6,82,1660,996000,150.8659913482533
415,0.6,7,0,20,12000,-27.15009322527448
416,0.6,7,1,40,24000,-23.971105057474183
417,0.6,7,2,60,36000,5.066755911416374
418,0.6,7,3,80,48000,-18.273602442846
419,0.6,7,4,100,60000,31.960660139550242
420,0.6,7,5,120,72000,-14.490739220838615
421,0.6,7,6,140,84000,-4.383658179315188
422,0.6,7,7,160,96000,0.8035693168928006
423,0.6,7,8,180,108000,15.444450331212398
424,0.6,7,9,200,120000,23.671217102058353
425,0.6,7,10,220,132000,-28.17928299249167
426,0.6,7,11,240,144000,34.1728802239907
427,0.6,7,12,260,156000,5.047280986624882
428,0.6,7,13,280,168000,25.54967915584618
429,0.6,7,14,300,180000,9.614228948181701
430,0.6,7,15,320,192000,7.566235026568262
431,0.6,7,16,340,204000,27.753819858279723
432,0.6,7,17,360,216000,62.54119063537719
433,0.6,7,18,380,228000,16.078254513150547
434,0.6,7,19,400,240000,23.395836029568727
435,0.6,7,20,420,252000,9.614228948181701
436,0.6,7,21,440,264000,-19.750005409730477
437,0.6,7,22,460,276000,-12.277495479732552
438,0.6,7,23,480,288000,23.226338031243102
439,0.6,7,24,500,300000,-4.985100816595574
440,0.6,7,25,520,312000,0.9333036959125327
441,0.6,7,26,540,324000,39.28813645345188
442,0.6,7,27,560,336000,-9.069443950257774
443,0.6,7,28,580,348000,-7.830969002649377
444,0.6,7,29,600,360000,4.585881868788104
445,0.6,7,30,620,372000,41.028072237191125
446,0.6,7,31,640,384000,37.99830225526838
447,0.6,7,32,660,396000,30.557228687331133
448,0.6,7,33,680,408000,52.5083683432973
449,0.6,7,34,700,420000,34.94797341931293
450,0.6,7,35,720,432000,32.596381868250475
451,0.6,7,36,740,444000,66.09688802719674
452,0.6,7,37,760,456000,-11.173914939110334
453,0.6,7,38,780,468000,-21.71093504483734
454,0.6,7,39,800,480000,41.92418350068272
455,0.6,7,40,820,492000,31.992116651106112
456,0.6,7,41,840,504000,29.054393047405966
457,0.6,7,42,860,516000,49.29078952059051
458,0.6,7,43,880,528000,-17.999354416989704
459,0.6,7,44,900,540000,33.47564667484728
460,0.6,7,45,920,552000,-8.850013637412449
461,0.6,7,46,940,564000,54.20983447249345
462,0.6,7,47,960,576000,53.2782034323411
463,0.6,7,48,980,588000,54.187344900063955
464,0.6,7,49,1000,600000,51.01453833514836
465,0.6,7,50,1020,612000,26.13657056233414
466,0.6,7,51,1040,624000,29.70586847189652
467,0.6,7,52,1060,636000,32.76520157327859
468,0.6,7,53,1080,648000,46.251519891140966
469,0.6,7,54,1100,660000,2.4379550678396607
470,0.6,7,55,1120,672000,22.740223108592833
471,0.6,7,56,1140,684000,54.19878805243316
472,0.6,7,57,1160,696000,18.305158492463118
473,0.6,7,58,1180,708000,16.175954575807207
474,0.6,7,59,1200,720000,49.3148078088139
475,0.6,7,60,1220,732000,45.01519371920351
476,0.6,7,61,1240,744000,53.49204276113858
477,0.6,7,62,1260,756000,43.53102659275046
478,0.6,7,63,1280,768000,34.8263901329279
479,0.6,7,64,1300,780000,47.622534043651996
480,0.6,7,65,1320,792000,53.308639806530756
481,0.6,7,66,1340,804000,3.7432612836784123
482,0.6,7,67,1360,816000,50.84748788306872
483,0.6,7,68,1380,828000,14.740136757569726
484,0.6,7,69,1400,840000,9.389670901683646
485,0.6,7,70,1420,852000,-26.681231381024826
486,0.6,7,71,1440,864000,19.458549128965352
487,0.6,7,72,1460,876000,49.44685537451035
488,0.6,7,73,1480,888000,53.684120930387905
489,0.6,7,74,1500,900000,-29.157366071103375
490,0.6,7,75,1520,912000,44.81129186681725
491,0.6,7,76,1540,924000,50.02788187616228
492,0.6,7,77,1560,936000,57.261823170926164
493,0.6,7,78,1580,948000,34.868588372951116
494,0.6,7,79,1600,960000,53.9207925351843
495,0.6,7,80,1620,972000,48.84086135814824
496,0.6,7,81,1640,984000,57.10636467645527
497,0.6,7,82,1660,996000,54.99111662534453
498,0.6,8,0,20,12000,-24.795634982497297
499,0.6,8,1,40,24000,-11.367158162689705
500,0.6,8,2,60,36000,12.190058410187271
501,0.6,8,3,80,48000,-127.81816352037859
502,0.6,8,4,100,60000,-6.946600898934626
503,0.6,8,5,120,72000,11.80091583249721
504,0.6,8,6,140,84000,9.614228948181701
505,0.6,8,7,160,96000,26.510680264842996
506,0.6,8,8,180,108000,-30.513011777778665
507,0.6,8,9,200,120000,-18.71406725125312
508,0.6,8,10,220,132000,-3.761881325153227
509,0.6,8,11,240,144000,-4.304941774241291
510,0.6,8,12,260,156000,22.302101352130045
511,0.6,8,13,280,168000,-10.609676734355963
512,0.6,8,14,300,180000,17.145959140911383
513,0.6,8,15,320,192000,9.525420694935757
514,0.6,8,16,340,204000,61.227354299013996
515,0.6,8,17,360,216000,24.77130979436029
516,0.6,8,18,380,228000,28.449019618055964
517,0.6,8,19,400,240000,9.614228948181701
518,0.6,8,20,420,252000,12.64033227060589
519,0.6,8,21,440,264000,24.499372471664
520,0.6,8,22,460,276000,27.71816497298827
521,0.6,8,23,480,288000,23.286275440965355
522,0.6,8,24,500,300000,23.349904938927438
523,0.6,8,25,520,312000,9.614228948181701
524,0.6,8,26,540,324000,27.7032954766645
525,0.6,8,27,560,336000,37.90203188664169
526,0.6,8,28,580,348000,25.668602214432116
527,0.6,8,29,600,360000,15.637854410606346
528,0.6,8,30,620,372000,37.49100149041557
529,0.6,8,31,640,384000,27.7032954766645
530,0.6,8,32,660,396000,27.645820595402068
531,0.6,8,33,680,408000,27.7032954766645
532,0.6,8,34,700,420000,-3.0151686765147607
533,0.6,8,35,720,432000,27.7032954766645
534,0.6,8,36,740,444000,23.258324237634945
535,0.6,8,37,760,456000,39.332856666992555
536,0.6,8,38,780,468000,20.457963839817346
537,0.6,8,39,800,480000,37.49283118792559
538,0.6,8,40,820,492000,33.56421311938754
539,0.6,8,41,840,504000,36.33171297894576
540,0.6,8,42,860,516000,26.144761248918666
541,0.6,8,43,880,528000,40.71848088280679
542,0.6,8,44,900,540000,55.237176234855916
543,0.6,8,45,920,552000,25.655815234402656
544,0.6,8,46,940,564000,11.252634696676193
545,0.6,8,47,960,576000,35.53107045580675
546,0.6,8,48,980,588000,28.057676455181074
547,0.6,8,49,1000,600000,43.22342839774075
548,0.6,8,50,1020,612000,23.99174927983013
549,0.6,8,51,1040,624000,54.742749067923455
550,0.6,8,52,1060,636000,37.998371471385525
551,0.6,8,53,1080,648000,26.73361628308419
552,0.6,8,54,1100,660000,43.66316435445954
553,0.6,8,55,1120,672000,34.35889497185796
554,0.6,8,56,1140,684000,37.893821667103595
555,0.6,8,57,1160,696000,8.313916085859086
556,0.6,8,58,1180,708000,22.88692776276157
557,0.6,8,59,1200,720000,13.816168208653826
558,0.6,8,60,1220,732000,42.23955053557405
559,0.6,8,61,1240,744000,61.40101076222743
560,0.6,8,62,1260,756000,35.478712924219664
561,0.6,8,63,1280,768000,20.492485424744395
562,0.6,8,64,1300,780000,-22.05037289430752
563,0.6,8,65,1320,792000,47.334522339494
564,0.6,8,66,1340,804000,2.838596609463191
565,0.6,8,67,1360,816000,15.687503976493648
566,0.6,8,68,1380,828000,-17.484989095538587
567,0.6,8,69,1400,840000,37.34838988672092
568,0.6,8,70,1420,852000,-13.944832439445028
569,0.6,8,71,1440,864000,55.5990435216775
570,0.6,8,72,1460,876000,24.315839681613877
571,0.6,8,73,1480,888000,36.78323455503025
572,0.6,8,74,1500,900000,15.681065750715074
573,0.6,8,75,1520,912000,34.59997004645383
574,0.6,8,76,1540,924000,56.86433941810319
575,0.6,8,77,1560,936000,53.890990044015815
576,0.6,8,78,1580,948000,43.933107454680155
577,0.6,8,79,1600,960000,45.53562694598546
578,0.6,8,80,1620,972000,-17.23763723619244
579,0.6,8,81,1640,984000,13.196488973071064
580,0.6,8,82,1660,996000,-23.159125413685274
581,0.6,9,0,20,12000,-24.10728533470178
582,0.6,9,1,40,24000,14.931315052679532
583,0.6,9,2,60,36000,-26.160444999033764
584,0.6,9,3,80,48000,24.40011727196635
585,0.6,9,4,100,60000,-19.283183940871417
586,0.6,9,5,120,72000,9.614228948181701
587,0.6,9,6,140,84000,11.372191265781208
588,0.6,9,7,160,96000,9.614228948181701
589,0.6,9,8,180,108000,9.614228948181701
